vCode,databaseCode,sampleCode,isolateName,district,province,country,year,riceVarSource,riceGrowthStage,percDiseasedLeaf,institute,sampleType,runCode,lineage,AxooPopn,latitude,longitude
VCE_01263,XO2020-2-86,PH85,IRN160109,Victoria,Laguna,Philippines,2016.0,,,,International Rice Research Institute,DNA,XO2020-2,Lin_3,AXoo12,,
VCE_01264,XO2020-2-87,PH86,IRN160110,Victoria,Laguna,Philippines,2016.0,,,,International Rice Research Institute,DNA,XO2020-2,Lin_3,AXoo12,,
VCE_01265,XO2020-2-88,PH87,IRN160111,Victoria,Laguna,Philippines,2016.0,,,,International Rice Research Institute,DNA,XO2020-2,Lin_3,AXoo12,,
VCE_01266,XO2020-2-89,PH88,IRN160112,Victoria,Laguna,Philippines,2016.0,,,,International Rice Research Institute,DNA,XO2020-2,Lin_3,AXoo12,,
VCE_01267,XO2020-2-9,PH8,IRN160008,Victoria,Laguna,Philippines,2016.0,,,,International Rice Research Institute,DNA,XO2020-2,Lin_3,AXoo12,,
VCE_01268,XO2020-2-90,PH89,IRN160113,Victoria,Laguna,Philippines,2016.0,,,,International Rice Research Institute,DNA,XO2020-2,Lin_3,AXoo12,,
VCE_01269,XO2020-2-91,PH90,IRN160114,Victoria,Laguna,Philippines,2016.0,,,,International Rice Research Institute,DNA,XO2020-2,Lin_3,AXoo12,,
VCE_01270,XO2020-2-92,PH91,IRN160115,Philrice,Nueva Ecija,Philippines,2016.0,,,,International Rice Research Institute,DNA,XO2020-2,Xoc,Xoc,,
VCE_01272,XO2020-2-93,PH92,IRN160116,Philrice,Nueva Ecija,Philippines,2016.0,,,,International Rice Research Institute,DNA,XO2020-2,Xoc,Xoc,,
VCE_01274,XO2020-2-94,PH93,IRN160117,Philrice,Nueva Ecija,Philippines,2016.0,,,,International Rice Research Institute,DNA,XO2020-2,Xoc,Xoc,,
VCE_01276,XO2020-2-95,PH94,IRN160118,Philrice,Nueva Ecija,Philippines,2016.0,,,,International Rice Research Institute,DNA,XO2020-2,Xoc,Xoc,,
VCE_01278,XO2020-2-96,PH95,IRN160119,Philrice,Nueva Ecija,Philippines,2016.0,,,,International Rice Research Institute,DNA,XO2020-2,Xoc,Xoc,,
VCE_01280,XO2020-2-97,PH96,IRN160120,Philrice,Nueva Ecija,Philippines,2016.0,,,,International Rice Research Institute,DNA,XO2020-2,Lin_3,AXoo12,,
VCE_01281,XO2020-2-98,PH97,IRN160121,Philrice,Nueva Ecija,Philippines,2016.0,,,,International Rice Research Institute,DNA,XO2020-2,Lin_3,AXoo12,,
VCE_01282,XO2020-2-99,PH98,IRN160122,Philrice,Nueva Ecija,Philippines,2016.0,,,,International Rice Research Institute,DNA,XO2020-2,Lin_3,AXoo12,,
VCE_00953,XO2020-2-510,VXO_101,VXO_101,,Ninh Binh,Vietnam,2016.0,,,,Agricultural Genetics Institute,DNA,XO2020-2,Lin_3,AXoo12,,
VCE_00954,XO2020-2-511,VXO_102,VXO_102,,Can Tho city,Vietnam,2016.0,,,,Agricultural Genetics Institute,DNA,XO2020-2,Lin_3,AXoo12,,
VCE_01285,Xo2021-1-100,4,424,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01286,Xo2021-1-101,5,75,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01287,Xo2021-1-102,6,478,Kota Serang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,,,
VCE_01288,Xo2021-1-103,7,491,Pandeglang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01289,Xo2021-1-105,9,443,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01290,Xo2021-1-106,10,454,Karawang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01291,Xo2021-1-107,11,466,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,,,,
VCE_01292,Xo2021-1-108,12,425,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_00955,XO2020-2-512,VXO_103,VXO_103,,Vinh Phuc,Vietnam,2016.0,,,,Agricultural Genetics Institute,DNA,XO2020-2,Lin_1,AXoo2,,
VCE_01296,Xo2021-1-110,14,479,Kota Serang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01297,Xo2021-1-111,15,492,Pandeglang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01298,Xo2021-1-113,17,444,Karawang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01299,Xo2021-1-114,18,455,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01300,Xo2021-1-115,19,467,Purwakarta,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01301,Xo2021-1-116,20,426,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01302,Xo2021-1-117,21,1,Karawang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01303,Xo2021-1-118,22,480,Kota Serang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01304,Xo2021-1-119,23,493,Pandeglang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,,,
VCE_00964,XO2020-2-520,VXO_123,VXO_123,,Can Tho city,Vietnam,2016.0,,,,Agricultural Genetics Institute,DNA,XO2020-2,Lin_3,AXoo12,,
VCE_01306,Xo2021-1-121,25,445,Karawang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01307,Xo2021-1-122,26,456,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01308,Xo2021-1-123,27,468,Purwakarta,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01309,Xo2021-1-124,28,427,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01310,Xo2021-1-125,29,2,Karawang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01311,Xo2021-1-126,30,481,Pandeglang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01312,Xo2021-1-127,31,494,Pandeglang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01313,Xo2021-1-129,33,446,Karawang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_00965,XO2020-2-521,VXO_124,VXO_124,,Ninh Binh,Vietnam,2016.0,,,,Agricultural Genetics Institute,DNA,XO2020-2,Lin_3,AXoo12,,
VCE_01315,Xo2021-1-130,34,457,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01316,Xo2021-1-131,35,469,Purwakarta,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01317,Xo2021-1-132,36,428,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01318,Xo2021-1-133,37,4,Karawang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01319,Xo2021-1-134,38,482,Pandeglang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01320,Xo2021-1-135,39,495,Pandeglang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01321,Xo2021-1-137,41,447,Karawang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01322,Xo2021-1-138,42,458,Purwakarta,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01323,Xo2021-1-139,43,470,Karawang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_00966,XO2020-2-522,VXO_125,VXO_125,,Ninh Binh,Vietnam,2016.0,,,,Agricultural Genetics Institute,DNA,XO2020-2,Lin_3,AXoo12,,
VCE_01325,Xo2021-1-140,44,429,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01326,Xo2021-1-141,45,441,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01327,Xo2021-1-142,46,483,Pandeglang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01328,Xo2021-1-143,47,496,Pandeglang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01329,Xo2021-1-145,49,448,Karawang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01330,Xo2021-1-146,50,459,Purwakarta,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01331,Xo2021-1-147,51,417,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,,,
VCE_01332,Xo2021-1-148,52,430,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01333,Xo2021-1-149,53,472,Kota Serang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_2,AXoo7,,
VCE_00967,XO2020-2-523,VXO_127,VXO_127,,Nghe An,Vietnam,2016.0,,,,Agricultural Genetics Institute,DNA,XO2020-2,Lin_3,AXoo12,,
VCE_01335,Xo2021-1-150,54,484,Pandeglang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01336,Xo2021-1-151,55,497,Pandeglang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01337,Xo2021-1-153,57,449,Karawang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01338,Xo2021-1-154,58,460,Purwakarta,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01339,Xo2021-1-155,59,419,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01340,Xo2021-1-156,60,431,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01341,Xo2021-1-157,61,473,Kota Serang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_2,AXoo7,,
VCE_01342,Xo2021-1-158,62,485,Pandeglang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01343,Xo2021-1-159,63,498,Pandeglang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,,,
VCE_00969,XO2020-2-525,VXO_129,VXO_129,,Vinh Phuc,Vietnam,2016.0,,,,Agricultural Genetics Institute,DNA,XO2020-2,Lin_3,AXoo12,,
VCE_01345,Xo2021-1-161,65,450,Karawang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01349,Xo2021-1-163,67,420,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,,,
VCE_01350,Xo2021-1-164,68,440,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01351,Xo2021-1-165,69,474,Kota Serang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_2,AXoo5,,
VCE_01352,Xo2021-1-166,70,486,Pandeglang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01353,Xo2021-1-167,71,499,Pandeglang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01354,Xo2021-1-169,73,451-a,Karawang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_00970,XO2020-2-526,VXO_131,VXO_131,,Vinh Phuc,Vietnam,2016.0,,,,Agricultural Genetics Institute,DNA,XO2020-2,Lin_1,AXoo2,,
VCE_01356,Xo2021-1-170,74,462,Purwakarta,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01357,Xo2021-1-171,75,421,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01358,Xo2021-1-172,76,309,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01359,Xo2021-1-173,77,475,Kota Serang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_2,AXoo7,,
VCE_01360,Xo2021-1-174,78,487,Pandeglang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01361,Xo2021-1-175,79,500,Pandeglang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01362,Xo2021-1-177,81,451-b,Karawang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01363,Xo2021-1-178,82,463,Purwakarta,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,,,
VCE_01364,Xo2021-1-179,83,422,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_00984,XO2020-2-539,VXO_150,VXO_150,,Ha Nam,Vietnam,2017.0,,,,Agricultural Genetics Institute,DNA,XO2020-2,Lin_3,AXoo12,,
VCE_01366,Xo2021-1-180,84,432,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01367,Xo2021-1-181,85,476,Kota Serang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01368,Xo2021-1-182,86,489,Pandeglang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01369,Xo2021-1-183,87,501,Pandeglang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01370,Xo2021-1-185,88,452,Karawang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01371,Xo2021-1-186,89,464,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,,,
VCE_01372,Xo2021-1-187,90,423,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01373,Xo2021-1-188,91,433,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01374,Xo2021-1-189,92,477,Kota Serang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_00986,XO2020-2-540,VXO_151,VXO_151,,Ha Nam,Vietnam,2017.0,,,,Agricultural Genetics Institute,DNA,XO2020-2,Lin_3,,,
VCE_01376,Xo2021-1-190,93,490,Pandeglang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01377,Xo2021-1-191,94,502,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01378,Xo2021-1-193,1,442,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01379,Xo2021-1-194,2,453,Karawang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01380,Xo2021-1-195,3,465,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01381,Xo2021-1-196,4,424,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01382,Xo2021-1-197,5,75,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01383,Xo2021-1-198,6,478,Kota Serang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01384,Xo2021-1-199,7,491,Pandeglang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_00987,XO2020-2-541,VXO_152,VXO_152,,Ha Nam,Vietnam,2017.0,,,,Agricultural Genetics Institute,DNA,XO2020-2,Lin_3,AXoo12,,
VCE_00988,XO2020-2-542,VXO_158,VXO_158,,Ha Nam,Vietnam,2017.0,,,,Agricultural Genetics Institute,DNA,XO2020-2,Lin_3,AXoo12,,
VCE_01387,Xo2021-1-201,9,443,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01388,Xo2021-1-202,10,454,Karawang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01389,Xo2021-1-203,11,466,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01390,Xo2021-1-204,12,425,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01391,Xo2021-1-205,13,82,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01392,Xo2021-1-206,14,479,Kota Serang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01393,Xo2021-1-207,15,492,Pandeglang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01394,Xo2021-1-209,17,444,Karawang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_00922,XO2020-2-484,VXO_56,VXO_56,,Can Tho city,Vietnam,2016.0,,,,Agricultural Genetics Institute,DNA,XO2020-2,Lin_3,AXoo12,,
VCE_01396,Xo2021-1-210,18,455,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,,,
VCE_01397,Xo2021-1-211,19,467,Purwakarta,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,,,
VCE_01398,Xo2021-1-212,20,426,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01399,Xo2021-1-213,21,1,Karawang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01400,Xo2021-1-214,22,480,Kota Serang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01401,Xo2021-1-215,23,493,Pandeglang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01402,Xo2021-1-217,25,445,Karawang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,,,
VCE_01403,Xo2021-1-218,26,456,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01404,Xo2021-1-219,27,468,Purwakarta,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_00923,XO2020-2-485,VXO_58,VXO_58,,Can Tho city,Vietnam,2016.0,,,,Agricultural Genetics Institute,DNA,XO2020-2,Lin_3,AXoo12,,
VCE_01406,Xo2021-1-220,28,427,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01407,Xo2021-1-221,29,2,Karawang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01408,Xo2021-1-222,30,481,Pandeglang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01409,Xo2021-1-223,31,494,Pandeglang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01410,Xo2021-1-225,33,446,Karawang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,,,
VCE_01411,Xo2021-1-226,34,457,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01412,Xo2021-1-227,35,469,Purwakarta,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,,,
VCE_01413,Xo2021-1-228,36,428,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01414,Xo2021-1-229,37,4,Karawang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_00925,XO2020-2-487,VXO_60,VXO_60,,Nghe An,Vietnam,2016.0,,,,Agricultural Genetics Institute,DNA,XO2020-2,Lin_3,AXoo12,,
VCE_01416,Xo2021-1-230,38,482,Pandeglang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01417,Xo2021-1-231,39,495,Pandeglang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01418,Xo2021-1-233,41,447,Karawang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01419,Xo2021-1-234,42,458,Purwakarta,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01420,Xo2021-1-235,43,470,Karawang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,,,,
VCE_01421,Xo2021-1-236,44,429,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,,,,
VCE_01422,Xo2021-1-237,45,441,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01423,Xo2021-1-238,46,483,Pandeglang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01424,Xo2021-1-239,47,496,Pandeglang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_00926,XO2020-2-488,VXO_61,VXO_61,,Nghe An,Vietnam,2016.0,,,,Agricultural Genetics Institute,DNA,XO2020-2,Lin_3,AXoo12,,
VCE_01426,Xo2021-1-241,49,448,Karawang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01427,Xo2021-1-242,50,459,Purwakarta,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01428,Xo2021-1-243,51,417,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01429,Xo2021-1-244,52,430,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01432,Xo2021-1-246,54,484,Pandeglang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01433,Xo2021-1-247,55,497,Pandeglang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_01434,Xo2021-1-249,57,449,Karawang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,AXoo12,,
VCE_00931,XO2020-2-492,VXO_68,VXO_68,,Nam Dinh,Vietnam,2017.0,,,,Agricultural Genetics Institute,DNA,XO2020-2,Lin_3,AXoo12,,
VCE_01436,Xo2021-1-250,58,460,Purwakarta,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,,,,
VCE_01437,Xo2021-1-251,59,419,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,,,
VCE_01438,Xo2021-1-252,60,431,Subang,West Java,Indonesia,2019.0,,,,Indonesian Center for Rice Research,Leaf,XO2021-1,Lin_3,,,
